county,date,state,cases,deaths
Cook,2021-11-20,Illinois,663016,11984.0
Cook,2021-11-20,Minnesota,292,0.0
San Francisco,2021-11-21,California,56312,669.0
Cook,2021-11-21,Georgia,3625,63.0
Cook,2021-11-21,Illinois,663016,11984.0
Cook,2021-11-21,Minnesota,292,0.0
San Francisco,2021-11-22,California,56528,669.0
Cook,2021-11-22,Georgia,3628,63.0
Cook,2021-11-22,Illinois,666800,11997.0
Cook,2021-11-22,Minnesota,295,0.0
San Francisco,2021-11-23,California,56565,669.0
Cook,2021-11-23,Georgia,3629,64.0
Cook,2021-11-23,Illinois,668246,12003.0
Cook,2021-11-23,Minnesota,299,0.0
San Francisco,2021-11-24,California,56617,669.0
Cook,2021-11-24,Georgia,3629,64.0
Cook,2021-11-24,Illinois,669643,12007.0
Cook,2021-11-24,Minnesota,300,0.0
San Francisco,2021-11-25,California,56617,669.0
Cook,2021-11-25,Georgia,3629,64.0
Cook,2021-11-25,Illinois,669643,12007.0
Cook,2021-11-25,Minnesota,300,0.0
San Francisco,2021-11-26,California,56617,669.0
Cook,2021-11-26,Georgia,3629,64.0
Cook,2021-11-26,Illinois,669643,12007.0
Cook,2021-11-26,Minnesota,302,0.0
San Francisco,2021-11-27,California,56617,669.0
Cook,2021-11-27,Georgia,3629,64.0
Cook,2021-11-27,Illinois,669643,12007.0
Cook,2021-11-27,Minnesota,302,0.0
San Francisco,2021-11-28,California,56617,669.0
Cook,2021-11-28,Georgia,3629,64.0
Cook,2021-11-28,Illinois,669643,12007.0
Cook,2021-11-28,Minnesota,302,0.0
San Francisco,2021-11-29,California,56869,669.0
Cook,2021-11-29,Georgia,3632,65.0
Cook,2021-11-29,Illinois,675963,12038.0
Cook,2021-11-29,Minnesota,301,0.0
San Francisco,2021-11-30,California,56912,669.0
Cook,2021-11-30,Georgia,3635,65.0
Cook,2021-11-30,Illinois,677347,12051.0
Cook,2021-11-30,Minnesota,307,0.0
San Francisco,2021-12-01,California,56934,672.0
Cook,2021-12-01,Georgia,3635,65.0
Cook,2021-12-01,Illinois,678881,12056.0
Cook,2021-12-01,Minnesota,307,1.0
San Francisco,2021-12-02,California,57057,672.0
Cook,2021-12-02,Georgia,3639,65.0
Cook,2021-12-02,Illinois,682485,12066.0
Cook,2021-12-02,Minnesota,313,1.0
San Francisco,2021-12-03,California,57144,674.0
Cook,2021-12-03,Georgia,3640,65.0
Cook,2021-12-03,Illinois,684826,12076.0
Cook,2021-12-03,Minnesota,314,1.0
San Francisco,2021-12-04,California,57144,674.0
Cook,2021-12-04,Georgia,3640,65.0
Cook,2021-12-04,Illinois,684826,12076.0
Cook,2021-12-04,Minnesota,314,1.0
San Francisco,2021-12-05,California,57144,674.0
Cook,2021-12-05,Georgia,3640,65.0
Cook,2021-12-05,Illinois,684826,12076.0
Cook,2021-12-05,Minnesota,314,1.0
San Francisco,2021-12-06,California,57461,674.0
Cook,2021-12-06,Georgia,3640,65.0
Cook,2021-12-06,Illinois,690841,12100.0
Cook,2021-12-06,Minnesota,315,1.0
San Francisco,2021-12-07,California,57517,674.0
Cook,2021-12-07,Georgia,3640,65.0
Cook,2021-12-07,Illinois,692595,12137.0
Cook,2021-12-07,Minnesota,319,1.0
San Francisco,2021-12-08,California,57587,676.0
Cook,2021-12-08,Georgia,3640,65.0
Cook,2021-12-08,Illinois,694323,12145.0
Cook,2021-12-08,Minnesota,321,1.0
San Francisco,2021-12-09,California,57696,677.0
Cook,2021-12-09,Georgia,3641,65.0
Cook,2021-12-09,Illinois,697164,12160.0
Cook,2021-12-09,Minnesota,322,1.0
San Francisco,2021-12-10,California,57773,678.0
Cook,2021-12-10,Georgia,3643,65.0
Cook,2021-12-10,Illinois,699372,12166.0
Cook,2021-12-10,Minnesota,324,1.0
San Francisco,2021-12-11,California,57773,678.0
Cook,2021-12-11,Georgia,3643,65.0
Cook,2021-12-11,Illinois,699372,12166.0
Cook,2021-12-11,Minnesota,324,1.0
San Francisco,2021-12-12,California,57773,678.0
Cook,2021-12-12,Georgia,3643,65.0
Cook,2021-12-12,Illinois,699372,12166.0
Cook,2021-12-12,Minnesota,324,1.0
San Francisco,2021-12-13,California,58084,678.0
Cook,2021-12-13,Georgia,3645,65.0
Cook,2021-12-13,Illinois,706159,12198.0
Cook,2021-12-13,Minnesota,325,1.0
San Francisco,2021-12-14,California,58149,678.0
Cook,2021-12-14,Georgia,3648,65.0
Cook,2021-12-14,Illinois,708463,12205.0
Cook,2021-12-14,Minnesota,328,1.0
San Francisco,2021-12-15,California,58182,679.0
Cook,2021-12-15,Georgia,3646,65.0
Cook,2021-12-15,Illinois,711936,12247.0
Cook,2021-12-15,Minnesota,329,1.0
San Francisco,2021-12-16,California,58350,679.0
Cook,2021-12-16,Georgia,3647,65.0
Cook,2021-12-16,Illinois,716675,12257.0
Cook,2021-12-16,Minnesota,332,1.0
San Francisco,2021-12-17,California,58498,679.0
Cook,2021-12-17,Georgia,3649,65.0
Cook,2021-12-17,Illinois,721308,12268.0
Cook,2021-12-17,Minnesota,333,1.0
San Francisco,2021-12-18,California,58498,679.0
Cook,2021-12-18,Georgia,3649,65.0
Cook,2021-12-18,Illinois,721308,12268.0
Cook,2021-12-18,Minnesota,333,1.0
San Francisco,2021-12-19,California,58498,679.0
Cook,2021-12-19,Georgia,3649,65.0
Cook,2021-12-19,Illinois,721308,12268.0
Cook,2021-12-19,Minnesota,333,1.0
San Francisco,2021-12-20,California,59294,681.0
Cook,2021-12-20,Georgia,3651,65.0
Cook,2021-12-20,Illinois,736944,12306.0
Cook,2021-12-20,Minnesota,335,1.0
San Francisco,2021-12-21,California,59597,681.0
Cook,2021-12-21,Georgia,3656,65.0
Cook,2021-12-21,Illinois,741390,12343.0
Cook,2021-12-21,Minnesota,338,1.0
San Francisco,2021-12-22,California,59886,681.0
Cook,2021-12-22,Georgia,3660,65.0
Cook,2021-12-22,Illinois,749730,12366.0
Cook,2021-12-22,Minnesota,339,1.0
San Francisco,2021-12-23,California,60608,682.0
Cook,2021-12-23,Georgia,3667,65.0
Cook,2021-12-23,Illinois,759614,12385.0
Cook,2021-12-23,Minnesota,343,1.0
San Francisco,2021-12-24,California,61317,682.0
Cook,2021-12-24,Georgia,3672,65.0
Cook,2021-12-24,Illinois,759614,12385.0
Cook,2021-12-24,Minnesota,343,1.0
San Francisco,2021-12-25,California,61317,682.0
Cook,2021-12-25,Georgia,3672,65.0
Cook,2021-12-25,Illinois,759614,12385.0
Cook,2021-12-25,Minnesota,343,1.0
San Francisco,2021-12-26,California,61317,682.0
Cook,2021-12-26,Georgia,3672,65.0
Cook,2021-12-26,Illinois,759614,12385.0
Cook,2021-12-26,Minnesota,343,1.0
San Francisco,2021-12-27,California,61317,682.0
Cook,2021-12-27,Georgia,3678,65.0
Cook,2021-12-27,Illinois,789332,12436.0
Cook,2021-12-27,Minnesota,345,1.0
San Francisco,2021-12-28,California,64008,682.0
Cook,2021-12-28,Georgia,3687,65.0
Cook,2021-12-28,Illinois,798775,12496.0
Cook,2021-12-28,Minnesota,350,1.0
San Francisco,2021-12-29,California,64833,682.0
Cook,2021-12-29,Georgia,3707,65.0
Cook,2021-12-29,Illinois,808541,12515.0
Cook,2021-12-29,Minnesota,353,1.0
San Francisco,2021-12-30,California,66545,684.0
Cook,2021-12-30,Georgia,3724,65.0
Cook,2021-12-30,Illinois,821472,12541.0
Cook,2021-12-30,Minnesota,356,1.0
San Francisco,2021-12-31,California,67926,682.0
Cook,2021-12-31,Georgia,3743,65.0
Cook,2021-12-31,Illinois,821472,12541.0
Cook,2021-12-31,Minnesota,356,1.0
San Francisco,2022-01-01,California,67926,682.0
Cook,2022-01-01,Georgia,3743,65.0
Cook,2022-01-01,Illinois,821472,12541.0
Cook,2022-01-01,Minnesota,356,1.0
San Francisco,2022-01-02,California,67926,682.0
Cook,2022-01-02,Georgia,3743,65.0
Cook,2022-01-02,Illinois,821472,12541.0
Cook,2022-01-02,Minnesota,356,1.0
San Francisco,2022-01-03,California,67926,682.0
Cook,2022-01-03,Georgia,3743,65.0
Cook,2022-01-03,Illinois,862761,12610.0
Cook,2022-01-03,Minnesota,364,1.0
San Francisco,2022-01-04,California,72743,686.0
Cook,2022-01-04,Georgia,3808,65.0
Cook,2022-01-04,Illinois,871457,12664.0
Cook,2022-01-04,Minnesota,369,1.0
San Francisco,2022-01-05,California,74094,688.0
Cook,2022-01-05,Georgia,3832,65.0
Cook,2022-01-05,Illinois,883180,12686.0
Cook,2022-01-05,Minnesota,373,1.0
San Francisco,2022-01-06,California,75897,686.0
Cook,2022-01-06,Georgia,3832,65.0
Cook,2022-01-06,Illinois,900993,12714.0
Cook,2022-01-06,Minnesota,374,1.0
San Francisco,2022-01-07,California,78152,690.0
Cook,2022-01-07,Georgia,3832,65.0
Cook,2022-01-07,Illinois,917379,12757.0
Cook,2022-01-07,Minnesota,378,1.0
San Francisco,2022-01-08,California,78152,690.0
Cook,2022-01-08,Georgia,3832,65.0
Cook,2022-01-08,Illinois,917379,12757.0
Cook,2022-01-08,Minnesota,378,1.0
San Francisco,2022-01-09,California,78152,690.0
Cook,2022-01-09,Georgia,3832,65.0
Cook,2022-01-09,Illinois,917379,12757.0
Cook,2022-01-09,Minnesota,378,1.0
San Francisco,2022-01-10,California,84955,690.0
Cook,2022-01-10,Georgia,3972,65.0
Cook,2022-01-10,Illinois,947175,12844.0
Cook,2022-01-10,Minnesota,385,1.0
San Francisco,2022-01-11,California,86701,690.0
Cook,2022-01-11,Georgia,4007,65.0
Cook,2022-01-11,Illinois,955286,12906.0
Cook,2022-01-11,Minnesota,407,1.0
San Francisco,2022-01-12,California,88170,691.0
Cook,2022-01-12,Georgia,4046,65.0
Cook,2022-01-12,Illinois,966133,12961.0
Cook,2022-01-12,Minnesota,410,1.0
San Francisco,2022-01-13,California,92571,691.0
Cook,2022-01-13,Georgia,4086,65.0
Cook,2022-01-13,Illinois,977558,13013.0
Cook,2022-01-13,Minnesota,414,1.0
San Francisco,2022-01-14,California,94875,692.0
Cook,2022-01-14,Georgia,4131,65.0
Cook,2022-01-14,Illinois,986858,13058.0
Cook,2022-01-14,Minnesota,421,1.0
San Francisco,2022-01-15,California,94875,692.0
Cook,2022-01-15,Georgia,4131,65.0
Cook,2022-01-15,Illinois,986858,13058.0
Cook,2022-01-15,Minnesota,421,1.0
San Francisco,2022-01-16,California,94875,692.0
Cook,2022-01-16,Georgia,4131,65.0
Cook,2022-01-16,Illinois,986858,13058.0
Cook,2022-01-16,Minnesota,421,1.0
San Francisco,2022-01-17,California,101010,694.0
Cook,2022-01-17,Georgia,4220,65.0
Cook,2022-01-17,Illinois,986858,13058.0
Cook,2022-01-17,Minnesota,421,1.0
San Francisco,2022-01-18,California,102163,694.0
Cook,2022-01-18,Georgia,4257,65.0
Cook,2022-01-18,Illinois,1015651,13159.0
Cook,2022-01-18,Minnesota,425,1.0
San Francisco,2022-01-19,California,103376,694.0
Cook,2022-01-19,Georgia,4300,65.0
Cook,2022-01-19,Illinois,1021674,13272.0
Cook,2022-01-19,Minnesota,447,1.0
San Francisco,2022-01-20,California,108276,694.0
Cook,2022-01-20,Georgia,4401,65.0
Cook,2022-01-20,Illinois,1027891,13344.0
Cook,2022-01-20,Minnesota,451,1.0
San Francisco,2022-01-21,California,109862,702.0
Cook,2022-01-21,Georgia,4443,65.0
Cook,2022-01-21,Illinois,1043508,13401.0
Cook,2022-01-21,Minnesota,454,1.0
San Francisco,2022-01-22,California,109862,702.0
Cook,2022-01-22,Georgia,4443,65.0
Cook,2022-01-22,Illinois,1043508,13401.0
Cook,2022-01-22,Minnesota,454,1.0
San Francisco,2022-01-23,California,109862,702.0
Cook,2022-01-23,Georgia,4443,65.0
Cook,2022-01-23,Illinois,1043508,13401.0
Cook,2022-01-23,Minnesota,454,1.0
San Francisco,2022-01-24,California,114109,704.0
Cook,2022-01-24,Georgia,4540,65.0
Cook,2022-01-24,Illinois,1063411,13568.0
Cook,2022-01-24,Minnesota,456,1.0
San Francisco,2022-01-25,California,115042,703.0
Cook,2022-01-25,Georgia,4591,65.0
Cook,2022-01-25,Illinois,1065712,13623.0
Cook,2022-01-25,Minnesota,469,1.0
San Francisco,2022-01-26,California,115878,703.0
Cook,2022-01-26,Georgia,4622,65.0
Cook,2022-01-26,Illinois,1068855,13689.0
Cook,2022-01-26,Minnesota,472,2.0
San Francisco,2022-01-27,California,118446,704.0
Cook,2022-01-27,Georgia,4647,66.0
Cook,2022-01-27,Illinois,1071981,13745.0
Cook,2022-01-27,Minnesota,475,2.0
San Francisco,2022-01-28,California,119537,712.0
Cook,2022-01-28,Georgia,4672,66.0
Cook,2022-01-28,Illinois,1075346,13795.0
Cook,2022-01-28,Minnesota,482,2.0
San Francisco,2022-01-29,California,119537,712.0
Cook,2022-01-29,Georgia,4672,66.0
Cook,2022-01-29,Illinois,1075346,13795.0
Cook,2022-01-29,Minnesota,482,2.0
San Francisco,2022-01-30,California,119537,712.0
Cook,2022-01-30,Georgia,4672,66.0
Cook,2022-01-30,Illinois,1075346,13795.0
Cook,2022-01-30,Minnesota,482,2.0
San Francisco,2022-01-31,California,122044,712.0
Cook,2022-01-31,Georgia,4719,66.0
Cook,2022-01-31,Illinois,1080784,13897.0
Cook,2022-01-31,Minnesota,490,2.0
San Francisco,2022-02-01,California,122391,712.0
Cook,2022-02-01,Georgia,4744,66.0
Cook,2022-02-01,Illinois,1082395,13970.0
Cook,2022-02-01,Minnesota,507,2.0
San Francisco,2022-02-02,California,122878,713.0
Cook,2022-02-02,Georgia,4764,66.0
Cook,2022-02-02,Illinois,1084468,13988.0
Cook,2022-02-02,Minnesota,509,2.0
San Francisco,2022-02-03,California,124120,714.0
Cook,2022-02-03,Georgia,4778,66.0
Cook,2022-02-03,Illinois,1084468,13988.0
Cook,2022-02-03,Minnesota,509,2.0
San Francisco,2022-02-04,California,124593,720.0
Cook,2022-02-04,Georgia,4787,66.0
Cook,2022-02-04,Illinois,1089942,14052.0
Cook,2022-02-04,Minnesota,513,2.0
San Francisco,2022-02-05,California,124593,720.0
Cook,2022-02-05,Georgia,4787,66.0
Cook,2022-02-05,Illinois,1089942,14052.0
Cook,2022-02-05,Minnesota,513,2.0
San Francisco,2022-02-06,California,124593,720.0
Cook,2022-02-06,Georgia,4787,66.0
Cook,2022-02-06,Illinois,1089942,14052.0
Cook,2022-02-06,Minnesota,513,2.0
San Francisco,2022-02-07,California,125227,728.0
Cook,2022-02-07,Georgia,4812,67.0
Cook,2022-02-07,Illinois,1093945,14142.0
Cook,2022-02-07,Minnesota,516,2.0
San Francisco,2022-02-08,California,126057,727.0
Cook,2022-02-08,Georgia,4823,67.0
Cook,2022-02-08,Illinois,1095321,14195.0
Cook,2022-02-08,Minnesota,519,2.0
San Francisco,2022-02-09,California,130054,731.0
Cook,2022-02-09,Georgia,4828,67.0
Cook,2022-02-09,Illinois,1096346,14240.0
Cook,2022-02-09,Minnesota,518,2.0
San Francisco,2022-02-10,California,127290,731.0
Cook,2022-02-10,Georgia,4837,67.0
Cook,2022-02-10,Illinois,1097792,14280.0
Cook,2022-02-10,Minnesota,519,3.0
San Francisco,2022-02-11,California,127853,740.0
Cook,2022-02-11,Georgia,4844,67.0
Cook,2022-02-11,Illinois,1097792,14280.0
Cook,2022-02-11,Minnesota,521,3.0
San Francisco,2022-02-12,California,127853,740.0
Cook,2022-02-12,Georgia,4844,67.0
Cook,2022-02-12,Illinois,1097792,14280.0
Cook,2022-02-12,Minnesota,521,3.0
San Francisco,2022-02-13,California,127853,740.0
Cook,2022-02-13,Georgia,4844,67.0
Cook,2022-02-13,Illinois,1097792,14280.0
Cook,2022-02-13,Minnesota,521,3.0
San Francisco,2022-02-14,California,129035,756.0
Cook,2022-02-14,Georgia,4851,68.0
Cook,2022-02-14,Illinois,1102010,14350.0
Cook,2022-02-14,Minnesota,527,3.0
San Francisco,2022-02-15,California,129321,756.0
Cook,2022-02-15,Georgia,4852,68.0
Cook,2022-02-15,Illinois,1102713,14381.0
Cook,2022-02-15,Minnesota,531,3.0
San Francisco,2022-02-16,California,129499,756.0
Cook,2022-02-16,Georgia,4856,68.0
Cook,2022-02-16,Illinois,1103573,14409.0
Cook,2022-02-16,Minnesota,531,3.0
San Francisco,2022-02-17,California,129571,756.0
Cook,2022-02-17,Georgia,4856,68.0
Cook,2022-02-17,Illinois,1104210,14423.0
Cook,2022-02-17,Minnesota,532,4.0
San Francisco,2022-02-18,California,129781,756.0
Cook,2022-02-18,Georgia,4855,68.0
Cook,2022-02-18,Illinois,1105263,14439.0
Cook,2022-02-18,Minnesota,533,4.0
San Francisco,2022-02-19,California,129781,756.0
Cook,2022-02-19,Georgia,4855,68.0
Cook,2022-02-19,Illinois,1105263,14439.0
Cook,2022-02-19,Minnesota,533,4.0
San Francisco,2022-02-20,California,129781,756.0
Cook,2022-02-20,Georgia,4855,68.0
Cook,2022-02-20,Illinois,1105263,14439.0
Cook,2022-02-20,Minnesota,533,4.0
San Francisco,2022-02-21,California,129781,756.0
Cook,2022-02-21,Georgia,4859,69.0
Cook,2022-02-21,Illinois,1105263,14439.0
Cook,2022-02-21,Minnesota,533,4.0
San Francisco,2022-02-22,California,130449,769.0
Cook,2022-02-22,Georgia,4862,69.0
Cook,2022-02-22,Illinois,1107288,14491.0
Cook,2022-02-22,Minnesota,533,4.0
San Francisco,2022-02-23,California,130538,769.0
Cook,2022-02-23,Georgia,4865,69.0
Cook,2022-02-23,Illinois,1108068,14535.0
Cook,2022-02-23,Minnesota,535,4.0
San Francisco,2022-02-24,California,130764,769.0
Cook,2022-02-24,Georgia,4867,69.0
Cook,2022-02-24,Illinois,1108582,14552.0
Cook,2022-02-24,Minnesota,538,4.0
San Francisco,2022-02-25,California,131716,769.0
Cook,2022-02-25,Georgia,4871,69.0
Cook,2022-02-25,Illinois,1109348,14571.0
Cook,2022-02-25,Minnesota,539,4.0
San Francisco,2022-02-26,California,131716,769.0
Cook,2022-02-26,Georgia,4871,69.0
Cook,2022-02-26,Illinois,1109348,14571.0
Cook,2022-02-26,Minnesota,539,4.0
San Francisco,2022-02-27,California,131716,769.0
Cook,2022-02-27,Georgia,4871,69.0
Cook,2022-02-27,Illinois,1109348,14571.0
Cook,2022-02-27,Minnesota,539,4.0
San Francisco,2022-02-28,California,131964,791.0
Cook,2022-02-28,Georgia,4873,69.0
Cook,2022-02-28,Illinois,1111190,14606.0
Cook,2022-02-28,Minnesota,540,4.0
San Francisco,2022-03-01,California,132039,792.0
Cook,2022-03-01,Georgia,4874,70.0
Cook,2022-03-01,Illinois,1111943,14624.0
Cook,2022-03-01,Minnesota,540,4.0
San Francisco,2022-03-02,California,132118,792.0
Cook,2022-03-02,Georgia,4875,70.0
Cook,2022-03-02,Illinois,1112561,14638.0
Cook,2022-03-02,Minnesota,541,4.0
San Francisco,2022-03-03,California,132028,792.0
Cook,2022-03-03,Georgia,4873,70.0
Cook,2022-03-03,Illinois,1113031,14654.0
Cook,2022-03-03,Minnesota,541,4.0
San Francisco,2022-03-04,California,132123,798.0
Cook,2022-03-04,Georgia,4875,70.0
Cook,2022-03-04,Illinois,1113552,14665.0
Cook,2022-03-04,Minnesota,542,4.0
San Francisco,2022-03-05,California,132123,798.0
Cook,2022-03-05,Georgia,4875,70.0
Cook,2022-03-05,Illinois,1113552,14665.0
Cook,2022-03-05,Minnesota,542,4.0
San Francisco,2022-03-06,California,132123,798.0
Cook,2022-03-06,Georgia,4875,70.0
Cook,2022-03-06,Illinois,1113552,14665.0
Cook,2022-03-06,Minnesota,542,4.0
San Francisco,2022-03-07,California,132328,806.0
Cook,2022-03-07,Georgia,4878,70.0
Cook,2022-03-07,Illinois,1114552,14678.0
Cook,2022-03-07,Minnesota,545,4.0
San Francisco,2022-03-08,California,132241,807.0
Cook,2022-03-08,Georgia,4879,70.0
Cook,2022-03-08,Illinois,1114942,14686.0
Cook,2022-03-08,Minnesota,545,4.0
San Francisco,2022-03-09,California,132261,807.0
Cook,2022-03-09,Georgia,4879,70.0
Cook,2022-03-09,Illinois,1115700,14697.0
Cook,2022-03-09,Minnesota,545,4.0
San Francisco,2022-03-10,California,132204,812.0
Cook,2022-03-10,Georgia,4879,70.0
Cook,2022-03-10,Illinois,1116353,14711.0
Cook,2022-03-10,Minnesota,545,4.0
San Francisco,2022-03-11,California,132138,823.0
Cook,2022-03-11,Georgia,4880,70.0
Cook,2022-03-11,Illinois,1117364,14718.0
Cook,2022-03-11,Minnesota,549,4.0
San Francisco,2022-03-12,California,132138,823.0
Cook,2022-03-12,Georgia,4880,70.0
Cook,2022-03-12,Illinois,1117364,14718.0
Cook,2022-03-12,Minnesota,549,4.0
San Francisco,2022-03-13,California,132138,823.0
Cook,2022-03-13,Georgia,4880,70.0
Cook,2022-03-13,Illinois,1117364,14718.0
Cook,2022-03-13,Minnesota,549,4.0
San Francisco,2022-03-14,California,132150,824.0
Cook,2022-03-14,Georgia,4882,70.0
Cook,2022-03-14,Illinois,1118357,14728.0
Cook,2022-03-14,Minnesota,550,4.0
San Francisco,2022-03-15,California,132103,824.0
Cook,2022-03-15,Georgia,4884,70.0
Cook,2022-03-15,Illinois,1118987,14740.0
Cook,2022-03-15,Minnesota,548,4.0
San Francisco,2022-03-16,California,132054,831.0
Cook,2022-03-16,Georgia,4885,70.0
Cook,2022-03-16,Illinois,1119444,14746.0
Cook,2022-03-16,Minnesota,548,4.0
San Francisco,2022-03-17,California,131764,831.0
Cook,2022-03-17,Georgia,4886,71.0
Cook,2022-03-17,Illinois,1119976,14750.0
Cook,2022-03-17,Minnesota,548,4.0
San Francisco,2022-03-18,California,131905,833.0
Cook,2022-03-18,Georgia,4886,71.0
Cook,2022-03-18,Illinois,1120619,14751.0
Cook,2022-03-18,Minnesota,548,4.0
San Francisco,2022-03-19,California,131905,833.0
Cook,2022-03-19,Georgia,4886,71.0
Cook,2022-03-19,Illinois,1120619,14751.0
Cook,2022-03-19,Minnesota,548,4.0
San Francisco,2022-03-20,California,131905,833.0
Cook,2022-03-20,Georgia,4886,71.0
Cook,2022-03-20,Illinois,1120619,14751.0
Cook,2022-03-20,Minnesota,548,4.0
San Francisco,2022-03-21,California,132176,835.0
Cook,2022-03-21,Georgia,4886,71.0
Cook,2022-03-21,Illinois,1121743,14759.0
Cook,2022-03-21,Minnesota,548,4.0
San Francisco,2022-03-22,California,132230,835.0
Cook,2022-03-22,Georgia,4886,72.0
Cook,2022-03-22,Illinois,1122376,14774.0
Cook,2022-03-22,Minnesota,549,4.0
San Francisco,2022-03-23,California,132316,838.0
Cook,2022-03-23,Georgia,4886,72.0
Cook,2022-03-23,Illinois,1122841,14781.0
Cook,2022-03-23,Minnesota,550,4.0
San Francisco,2022-03-24,California,132461,838.0
Cook,2022-03-24,Georgia,4886,72.0
Cook,2022-03-24,Illinois,1123719,14787.0
Cook,2022-03-24,Minnesota,550,4.0
San Francisco,2022-03-25,California,132616,839.0
Cook,2022-03-25,Georgia,4886,72.0
Cook,2022-03-25,Illinois,1124384,14793.0
Cook,2022-03-25,Minnesota,551,4.0
San Francisco,2022-03-26,California,132616,839.0
Cook,2022-03-26,Georgia,4886,72.0
Cook,2022-03-26,Illinois,1124384,14793.0
Cook,2022-03-26,Minnesota,551,4.0
San Francisco,2022-03-27,California,132616,839.0
Cook,2022-03-27,Georgia,4886,72.0
Cook,2022-03-27,Illinois,1124384,14793.0
Cook,2022-03-27,Minnesota,551,4.0
San Francisco,2022-03-28,California,132970,839.0
Cook,2022-03-28,Georgia,4891,72.0
Cook,2022-03-28,Illinois,1125678,14799.0
Cook,2022-03-28,Minnesota,551,4.0
San Francisco,2022-03-29,California,133029,839.0
Cook,2022-03-29,Georgia,4891,72.0
Cook,2022-03-29,Illinois,1126435,14805.0
Cook,2022-03-29,Minnesota,552,4.0
San Francisco,2022-03-30,California,133140,840.0
Cook,2022-03-30,Georgia,4892,72.0
Cook,2022-03-30,Illinois,1126979,14807.0
Cook,2022-03-30,Minnesota,553,4.0
San Francisco,2022-03-31,California,133339,841.0
Cook,2022-03-31,Georgia,4892,72.0
Cook,2022-03-31,Illinois,1127765,14811.0
Cook,2022-03-31,Minnesota,554,4.0
San Francisco,2022-04-01,California,133484,843.0
Cook,2022-04-01,Georgia,4893,72.0
Cook,2022-04-01,Illinois,1128478,14820.0
Cook,2022-04-01,Minnesota,554,4.0
San Francisco,2022-04-02,California,133484,843.0
Cook,2022-04-02,Georgia,4893,72.0
Cook,2022-04-02,Illinois,1128478,14820.0
Cook,2022-04-02,Minnesota,554,4.0
San Francisco,2022-04-03,California,133484,843.0
Cook,2022-04-03,Georgia,4893,72.0
Cook,2022-04-03,Illinois,1128478,14820.0
Cook,2022-04-03,Minnesota,554,4.0
San Francisco,2022-04-04,California,133484,843.0
Cook,2022-04-04,Georgia,4894,73.0
Cook,2022-04-04,Illinois,1130052,14822.0
Cook,2022-04-04,Minnesota,554,4.0
San Francisco,2022-04-05,California,133945,843.0
Cook,2022-04-05,Georgia,4894,73.0
Cook,2022-04-05,Illinois,1130951,14830.0
Cook,2022-04-05,Minnesota,554,4.0
San Francisco,2022-04-06,California,133945,843.0
Cook,2022-04-06,Georgia,4895,73.0
Cook,2022-04-06,Illinois,1132072,14831.0
Cook,2022-04-06,Minnesota,554,4.0
San Francisco,2022-04-07,California,133945,843.0
Cook,2022-04-07,Georgia,4896,74.0
Cook,2022-04-07,Illinois,1132875,14838.0
Cook,2022-04-07,Minnesota,554,4.0
San Francisco,2022-04-08,California,134372,844.0
Cook,2022-04-08,Georgia,4896,74.0
Cook,2022-04-08,Illinois,1134146,14837.0
Cook,2022-04-08,Minnesota,554,4.0
San Francisco,2022-04-09,California,134372,844.0
Cook,2022-04-09,Georgia,4896,74.0
Cook,2022-04-09,Illinois,1134146,14837.0
Cook,2022-04-09,Minnesota,554,4.0
San Francisco,2022-04-10,California,134372,844.0
Cook,2022-04-10,Georgia,4896,74.0
Cook,2022-04-10,Illinois,1134146,14837.0
Cook,2022-04-10,Minnesota,554,4.0
San Francisco,2022-04-11,California,134372,844.0
Cook,2022-04-11,Georgia,4897,74.0
Cook,2022-04-11,Illinois,1136504,14837.0
Cook,2022-04-11,Minnesota,554,4.0
San Francisco,2022-04-12,California,134372,844.0
Cook,2022-04-12,Georgia,4898,74.0
Cook,2022-04-12,Illinois,1137242,14841.0
Cook,2022-04-12,Minnesota,554,4.0
San Francisco,2022-04-13,California,134372,844.0
Cook,2022-04-13,Georgia,4899,74.0
Cook,2022-04-13,Illinois,1138244,14845.0
Cook,2022-04-13,Minnesota,555,4.0
